Date,Open,High,Low,Close,Volume
2015-02-12,28.05674975412918,28.372795669606173,27.947692577307883,28.145776748657227,297898000
2015-02-13,28.328280346900737,28.328280346900737,27.96549735191053,28.283767700195312,217088800
2015-02-17,28.375015787666307,28.68438492854948,28.24815289166968,28.4506893157959,252609600
2015-02-18,28.406178497331744,28.662130462538304,28.36611643583812,28.64877700805664,179566800
2015-02-19,28.595355086126933,28.71776739221714,28.56197145541902,28.58867835998535,149449600
2015-02-20,28.62651086276628,28.822370529174805,28.499649685094425,28.822370529174805,195793600
2015-02-23,28.93811461207815,29.601362228393555,28.857990488247623,29.601362228393555,283896400
2015-02-24,29.58801663206441,29.734911464117108,29.194072635595163,29.41663932800293,276912400
2015-02-25,29.28086288210256,29.289767448381888,28.52190992139561,28.664352416992188,298846800
2015-02-26,28.664353084202308,29.12729205469109,28.17915948969113,29.027137756347656,365150000
2015-02-27,28.9336610638984,29.060525669459057,28.54194502901291,28.590909957885746,248059200
2015-03-02,28.76674017250741,28.99598355557924,28.555302529375822,28.73112869262696,192386800
2015-03-03,28.70218871240452,28.82682545843777,28.508553471298843,28.79121398925781,151265200
2015-03-04,28.733349484334305,28.835728218754888,28.55974780762392,28.60870933532715,126665200
2015-03-05,28.61761652931516,28.65545244734505,27.98997872615739,28.13464736938477,226068400
2015-03-06,28.57755024468329,28.79344011960336,28.10125955185688,28.176931381225582,291368400
2015-03-09,28.47962177635552,28.83795583428651,27.834178300278573,28.297117233276367,354114000
2015-03-10,28.13464987578879,28.314928311443243,27.55375080751476,27.71177291870117,275426400
2015-03-11,27.765183710100228,27.76963429501665,27.177608014323543,27.206541061401367,275756000
2015-03-12,27.22211956625608,27.798567927648104,27.070774214428088,27.69841194152832,193450800
2015-03-13,27.687289634604028,27.90985626880816,27.282218428274447,27.507009506225582,207309200
2015-03-16,27.5715500016614,27.80969619750977,27.34675895658521,27.80969619750977,143497200
2015-03-17,28.021134600076984,28.33717875688107,27.96549295142633,28.27486038208008,204092400
2015-03-18,28.26595883797083,28.74670351988461,28.125742488103533,28.59313201904297,261083600
2015-03-19,28.655445528965373,28.766728812573003,28.3549810028344,28.37723731994629,183238000
2015-03-20,28.544168444485248,28.577552078379163,27.85643841749427,28.021137237548828,274780400
2015-03-23,28.292666278344058,28.455138942422373,28.15912496238312,28.31269645690918,150838800
2015-03-24,28.317148521175582,28.497425221015355,28.1680276125766,28.196962356567383,131369200
2015-03-25,28.16357933072388,28.22589771049454,27.460268020629883,27.460268020629883,206620800
2015-03-26,27.322274764596163,27.794114843477228,27.286663295523013,27.65167236328125,190291600
2015-03-27,27.725119459155888,27.7540525039436,27.35565981059288,27.431331634521484,158184800
2015-03-30,27.60939312960263,28.132424408359668,27.59826411807745,28.125747680664062,188398800
2015-03-31,28.06342177006601,28.152448749647554,27.678382503094827,27.69396209716797,168362400
2015-04-01,27.780761124906427,27.847531779753435,27.3979463262866,27.653898239135746,162485600
2015-04-02,27.82750526345867,27.94546530476479,27.64055011075808,27.89204978942871,128880400
2015-04-06,27.702861871893177,28.37946446390211,27.67170268722584,28.34385299682617,148776000
2015-04-07,28.4084029400596,28.51523396562088,28.038943237758097,28.04561996459961,140049200
2015-04-08,28.01001024921249,28.132422575820524,27.81415222468828,27.9543685913086,149316800
2015-04-09,28.010007694885584,28.172482068289785,27.745154582088954,28.16802978515625,129936000
2015-04-10,28.032263697492382,28.312698100017467,27.878693892102373,28.28821563720703,160752000
2015-04-13,28.57086917622061,28.615385206586744,28.179153240111305,28.232568740844727,145460400
2015-04-14,28.26595484256325,28.330499352662446,28.02335809244218,28.11015892028809,102098400
2015-04-15,28.13464667828012,28.294893215067187,28.045619692477185,28.21699523925781,115881600
2015-04-16,28.10571071871616,28.288215267615023,28.067874803248348,28.081228256225582,113476000
2015-04-17,27.94323644885431,28.07454992374797,27.700637979338687,27.765182495117188,207828000
2015-04-20,27.94769556491331,28.515239531858697,27.85866856086829,28.39950561523437,188217200
2015-04-21,28.510788381771672,28.53304300845616,28.19251631569665,28.245933532714844,129740400
2015-04-22,28.26373337851784,28.68215799476166,28.1146141570853,28.62651634216309,150618000
2015-04-23,28.555300927111567,29.02714112271059,28.519689449229297,28.86021614074707,183083600
2015-04-24,29.04271597324572,29.07387516045413,28.762279892273376,28.99597549438477,178103600
2015-04-27,29.44779235838264,29.630298638040404,29.18961423422666,29.52346420288086,387816800
2015-04-28,29.926313917585805,29.944116261415125,28.837963110770552,29.05830192565918,475696000
2015-04-29,28.96927800584258,29.2875467074828,28.555303872035783,28.6309757232666,253544400
2015-04-30,28.630970767541644,28.630970767541644,27.727350805104503,27.85421371459961,332781600
2015-05-01,28.065650005792723,28.96259489680037,27.88759773139169,28.69996452331543,234050400
2015-05-04,28.82237540522637,29.06052330317985,28.546391591878752,28.64432144165039,203953200
2015-05-05,28.52190599939661,28.5886766529222,27.99442428912783,27.99887657165528,197085600
2015-05-06,28.168028667666032,28.21031686551449,27.455816218919747,27.82305145263672,288564000
2015-05-07,27.88563328767848,28.178414607387104,27.71801105854924,27.995147705078125,175763600
2015-05-08,28.31251309338488,28.522600173950195,28.18512026275605,28.522600173950195,222201600
2015-05-11,28.471190892738576,28.50918485099784,28.077836963604977,28.2320499420166,168143200
2015-05-12,28.071138115295525,28.357213138843044,27.89681125439261,28.13148307800293,192640000
2015-05-13,28.194056753833664,28.42649309534573,28.131478066722977,28.16276741027832,138776800
2015-05-14,28.475660537464663,28.819843292236328,28.419786470046493,28.819843292236328,180814000
2015-05-15,28.846670700094613,28.940538742139225,28.654463734874764,28.77962112426757,152832000
2015-05-18,28.69245333007435,29.21543380338683,28.68798244962446,29.096981048583984,203531600
2015-05-19,29.2087303336458,29.25119517387914,28.974058549918123,29.07016372680664,178532800
2015-05-20,29.054519081816487,29.27354450155405,28.907010704933214,29.067928314208984,145819600
2015-05-21,29.07016571580792,29.418819402214933,29.01652537548264,29.36517906188965,158921600
2015-05-22,29.412118235115084,29.718307114290013,29.36741624112701,29.622201919555664,182384000
2015-05-26,29.63560480733493,29.704888100810432,28.857835383738585,28.96958351135254,282790400
2015-05-27,29.13050168154005,29.55961409108794,29.06568926672743,29.51044464111328,183332800
2015-05-28,29.470215466781788,29.49032931068124,29.300359545605133,29.452335357666016,122933200
2015-05-29,29.329414816235555,29.37858426889238,29.03216436527658,29.117094039916992,203538000
2015-06-01,29.117089806754823,29.36517076898995,29.065686626553163,29.17519760131836,128451200
2015-06-02,29.02322891673325,29.202026634245364,28.9025424183252,29.04557991027832,134670400
2015-06-03,29.202032630617,29.264611333053782,29.03217322947415,29.081342697143555,123934000
2015-06-04,28.960647495537707,29.184143768776664,28.810905401701508,28.91147804260254,153800400
2015-06-05,28.942769382577065,28.98523422306932,28.687983749906223,28.752796173095703,142507200
2015-06-08,28.808668102346388,28.87795481131728,28.34603259256239,28.56282424926757,210699200
2015-06-09,28.316980038004523,28.62540601795868,28.07560533408828,28.47789764404297,224301600
2015-06-10,28.589643200734034,28.90700750324305,28.57399852962841,28.80420112609864,156349200
2015-06-11,28.87124567447265,29.09474193791442,28.71479897211988,28.73938369750977,141563600
2015-06-12,28.649987106463826,28.68127644753528,28.40861072807724,28.422019958496094,147544800
2015-06-15,28.182877320017703,28.43766291345252,28.095713917271123,28.36614418029785,175955600
2015-06-16,28.390736517876093,28.5740034273007,28.24322983718876,28.518129348754883,125976400
2015-06-17,28.544940706610863,28.580699219165577,28.32591363607703,28.451072692871094,131672400
2015-06-18,28.435438210107023,28.67681294545484,28.433202769415,28.58070945739746,141628800
2015-06-19,28.542711069651634,28.567295798030447,28.249931474593,28.29463005065918,218867600
2015-06-22,28.493536967605955,28.62092976428129,28.40190439006669,28.520357131958008,136157200
2015-06-23,28.49131190163484,28.52036580966712,28.35721274421417,28.390737533569336,121075600
2015-06-24,28.43096358842425,29.009819881307813,28.41084974026708,28.632110595703125,221123600
2015-06-25,28.79972643951187,28.87571434479905,28.49577140808105,28.49577140808105,127752400
2015-06-26,28.533773621853992,28.605292373182664,28.27451878771564,28.32815742492676,176267200
2015-06-29,28.039844723786928,28.265576457225944,27.820819311458745,27.831993103027344,196645600
2015-06-30,28.06442570824172,28.187349335086324,27.905743565950345,28.03313636779785,177482800
2015-07-01,28.361679619899824,28.37061967614133,28.158297176973544,28.29463005065918,120955200
2015-07-02,28.256635638181272,28.31474515025024,28.10912727026959,28.25887107849121,108844000
2015-07-06,27.923628371790983,28.211938804483257,27.903512818042405,28.160533905029297,112241600
2015-07-07,28.135946131868533,28.19405564123876,27.66213341150601,28.09124755859375,187787200
2015-07-08,27.82081676371209,27.856575280654905,27.387233449219742,27.393938064575195,243046400
2015-07-09,27.68002095798934,27.726954984077167,26.645233532967115,26.835205078125,314380000
2015-07-10,27.253135750300856,27.68001273996736,27.08998272269413,27.55261993408203,245418000
2015-07-13,27.943743276708435,28.10689633274658,27.78506110173518,28.08454704284668,165762000
2015-07-14,28.16947536957432,28.243229561769542,27.945979057570536,28.07337188720703,127072400
2015-07-15,28.09795590249705,28.417555688730346,28.066666556024543,28.34380149841309,134596800
2015-07-16,28.549410939177225,28.734914943921616,28.46224753674022,28.72150230407715,144889600
2015-07-17,28.84889703405364,28.96958351135254,28.67680396264912,28.96958351135254,184658800
2015-07-20,29.27130553538304,29.7182980567629,29.21096059011771,29.517152786254883,235600800
2015-07-21,29.691480984672705,29.707123950305423,29.12603569151852,29.222137451171875,307025600
2015-07-22,27.26431042059781,28.048782832229605,27.26431042059781,27.986204147338867,461802400
2015-07-23,28.20522627291795,28.404137800452204,27.950440682477648,27.97279167175293,203998000
2015-07-24,28.00855950639645,28.102427554083405,27.691195132707254,27.82529258728028,168649200
2015-07-27,27.51016508078476,27.626384138415112,27.29337505220313,27.43864631652832,177822000
2015-07-28,27.5749740600586,27.69342853644598,27.389473419028683,27.5749740600586,134472400
2015-07-29,27.52356272291417,27.601786067096366,27.326884937380648,27.487802505493164,148046800
2015-07-30,27.338061947167738,27.39393601112983,27.20172909468894,27.3492374420166,134513200
2015-07-31,27.40064586489844,27.409585921458618,27.02293827979416,27.1101016998291,171540000
2015-08-03,27.154801556837054,27.39394253937885,26.2652854963179,26.470903396606445,279904000
2015-08-04,26.2429358209001,26.305514513708847,25.310956634838035,25.62161636352539,496554400
2015-08-05,25.243908296854705,26.2474079868436,25.053936768630475,25.791475296020508,397250400
2015-08-06,26.036188514842937,26.15517746013189,25.620849129507224,25.84760093688965,211612000
2015-08-07,25.724125250096066,26.09905317276029,25.70616420026712,25.93516159057617,154681600
2015-08-10,26.16191090980499,26.938708204443447,26.16191090980499,26.87809181213379,219806400
2015-08-11,26.449278636773293,26.53234718735069,25.44348407141561,25.47940444946289,388331200
2015-08-12,25.2638753227172,25.912703058030736,24.61280202865996,25.872291564941406,404870000
2015-08-13,26.051906618614048,26.132729629726832,25.715144643264114,25.852094650268555,194143200
2015-08-14,25.665748373713377,26.1125187076189,25.59615145841796,26.0339412689209,171718000
2015-08-17,26.05189905602863,26.41335694167236,25.93066457455252,26.30334854125977,163538800
2015-08-18,26.1394587685389,26.36621226099731,26.04516584754576,26.155174255371094,138242800
2015-08-19,26.065366702875668,26.1596596092665,25.74656589772991,25.82065391540528,193146000
2015-08-20,25.611865582992174,25.67248197165876,25.06182011566237,25.29081916809082,274006400
2015-08-21,24.79241106083701,25.122437995754048,23.7192634172698,23.743959426879883,513102000
2015-08-24,21.29907154680232,24.426467610439584,20.65473306183087,23.151262283325195,648825200
2015-08-25,24.945075030341155,24.945075030341155,23.236569628816785,23.290451049804688,414406400
2015-08-26,24.042552150961185,24.67117500740738,23.584557504900065,24.62627410888672,387098400
2015-08-27,25.19652350705073,25.423275263018773,24.700359518356937,25.35143280029297,338464400
2015-08-28,25.183052168971024,25.43899105254729,25.04161280052923,25.43450164794922,212657600
2015-08-31,25.151620180114747,25.712889939424134,25.144885217060533,25.31551170349121,224917200
2015-09-01,24.729546676730013,25.117944402577248,24.103169401079747,24.18399238586425,307383600
2015-09-02,24.74750986033989,25.22122001647949,24.50054976722405,25.22122001647949,247555200
2015-09-03,25.254892015721506,25.31999950923371,24.704848371471137,24.7789363861084,212935600
2015-09-04,24.464631066021123,24.7969018657635,24.36135761675743,24.531982421875,199985200
2015-09-08,25.08875368392908,25.27060450479836,24.7677073714056,25.2144775390625,219374400
2015-09-09,25.54001728158424,25.59838809797852,24.644229594036617,24.72954368591309,340043200
2015-09-10,24.75648687238155,25.432256171737155,24.67342004060185,25.272855758666992,251571200
2015-09-11,25.097739695285533,25.641048431396484,25.09100473198109,25.641048431396484,199662000
2015-09-14,26.17313606815512,26.242732981471587,25.78698213712246,25.88801002502441,233453600
2015-09-15,26.027200319848728,26.161904714193977,25.688192919006728,26.10577774047852,173364800
2015-09-16,26.0990495240165,26.164157035899155,25.91719863028686,26.134971618652344,148694000
2015-09-17,25.96658415194516,26.152924404414776,25.53103828427493,25.5759391784668,256450400
2015-09-18,25.19204095058616,25.661263532890064,25.11570905737634,25.470430374145508,297141200
2015-09-21,25.519818085510373,25.901482625535643,25.517574239285192,25.86556053161621,200888000
2015-09-22,25.45471069455325,25.63431773927507,25.26163372097819,25.45920181274414,201384800
2015-09-23,25.51083566782204,25.755550204113632,25.436749352118696,25.665746688842773,143026800
2015-09-24,25.42552389061969,25.930666749373724,25.227957522492023,25.81841278076172,200878000
2015-09-25,26.141701050447217,26.19782802679197,25.598390617656875,25.7533016204834,224607600
2015-09-28,25.560226698067176,25.72187267672953,25.243671417236328,25.243671417236328,208436000
2015-09-29,25.331228565945214,25.48389401729487,24.215423949694586,24.484832763671875,293461600
2015-09-30,24.73403652296381,25.04161298237844,24.410746290912083,24.76322364807129,265892000
2015-10-01,24.48708583632217,24.610565913119785,24.09195130342979,24.6015853881836,255716400
2015-10-02,24.24909870975108,24.92262240839427,24.14582528150224,24.78118133544922,232079200
2015-10-05,24.66892757739279,25.00344558357738,24.48707672546084,24.87098503112793,208258800
2015-10-06,24.83731711068128,25.086521104505835,24.64424011163054,24.98998260498047,192787200
2015-10-07,25.086512410825627,25.093247373806907,24.56341030258716,24.87098503112793,187062400
2015-10-08,24.73852918280042,24.73852918280042,24.29400273083314,24.5836181640625,247918400
2015-10-09,24.69587180494445,25.20774960102577,24.58137228333904,25.17182922363281,211064400
2015-10-12,25.30877542810136,25.31326483228492,25.01916004177201,25.05508041381836,121868800
2015-10-13,24.879967220431244,25.2459145074382,24.848536249172213,25.097740173339844,132197200
2015-10-14,24.98548808286365,25.03712394828069,24.597088604901675,24.743019104003903,177849600
2015-10-15,24.90466806947253,25.16734197156676,24.8058840189647,25.113460540771484,150694000
2015-10-16,25.095496735919284,25.14488875574704,24.81486181677032,24.92936134338379,156930400
2015-10-19,24.875476153189293,25.0887579743149,24.72056515315236,25.08426856994629,119036800
2015-10-20,24.996708765455946,25.63206653358358,24.87996541110645,25.54226303100586,195871200
2015-10-21,25.593903318484763,25.94862624924829,25.526550256187043,25.540021896362305,167180800
2015-10-22,25.66799021425185,25.9306640625,25.61635264038265,25.9306640625,166616400
2015-10-23,26.200073662689697,26.76808014090915,26.11700682825398,26.73440361022949,237467600
2015-10-26,26.50990005092704,26.52112442109389,25.80045408256619,25.881277084350582,265335200
2015-10-27,25.90821958132692,26.16415852516625,25.59166252755416,25.71738815307617,279537600
2015-10-28,26.25171183088282,26.78379623162936,26.05638931881799,26.77705955505371,342205600
2015-10-29,26.649096053212293,27.09586815849612,26.552557555064425,27.059946060180664,204909200
2015-10-30,27.16320774193074,27.214845307647234,26.81746540347452,26.828691482543945,197461200
2015-11-02,27.12055538078172,27.246279258408084,26.85339042796631,27.205867767333984,128813200
2015-11-03,27.11830910887912,27.72447974618764,27.098102507443866,27.517932891845703,182076000
2015-11-04,27.64366222941985,27.79857325722124,27.30465647090154,27.389968872070312,179544400
2015-11-05,27.473384720633064,27.66277948837272,27.0968520759656,27.26369857788086,158210800
2015-11-06,27.30654123926184,27.464368796343848,27.19606194930443,27.29526710510254,132169200
2015-11-09,27.27272049186438,27.464368730775384,27.0675446681476,27.18478775024414,135485600
2015-11-10,26.35731498786991,26.621113190364337,26.16792021569025,26.3280029296875,236511600
2015-11-11,26.23781589096949,26.47455719824885,25.97627114747097,26.1791934967041,180872000
2015-11-12,26.21301240399981,26.339274426018584,26.0754762499332,26.091259002685547,130102400
2015-11-13,25.974021066496764,26.05744519313716,25.31339700688268,25.329179763793945,183249600
2015-11-16,25.112729637200463,25.757570936007227,25.02705206022718,25.744043350219727,152426800
2015-11-17,25.910893680503573,25.94020574759523,25.55014367169333,25.6335678100586,110467600
2015-11-18,26.10028615365863,26.49034647415032,26.04166374496005,26.445253372192383,186698800
2015-11-19,26.524165955037567,26.99990555589241,26.32575390717344,26.781200408935547,173183200
2015-11-20,26.875900670825235,27.03823860527076,26.79698687496748,26.8984489440918,137148400
2015-11-23,26.89168132115932,26.99539855351517,26.45652617219215,26.548969268798828,129930000
2015-11-24,26.45426758455137,26.90971402520276,26.406919319943405,26.80374336242676,171212800
2015-11-25,26.878152111664143,26.882662453768145,26.58729697285016,26.612098693847656,85553200
2015-11-27,26.67072012199256,26.69777701305003,26.5151460087471,26.5624942779541,52185600
2015-11-30,26.60308090334649,26.9232481193852,26.548968837052,26.67297744750977,156721200
2015-12-01,26.774435917960403,26.787963503541896,26.348299770228813,26.456523895263672,139409600
2015-12-02,26.456520059808778,26.630132077162514,26.17243048263372,26.2175235748291,133546400
2015-12-03,26.278402505713583,26.33251456319544,25.753059525428,25.974018096923828,166278000
2015-12-04,25.9943167567547,26.88717363715028,25.953732274909825,26.837570190429688,231108000
2015-12-07,26.82629969905089,27.02471177997605,26.56249968803784,26.66847038269043,128336800
2015-12-08,26.497111568669016,26.74061845965999,26.34830294874675,26.657196044921875,137238000
2015-12-09,26.524164432155672,26.535438566581163,25.94696452955152,26.06871795654297,185445600
2015-12-10,26.163411982131223,26.366334340975893,26.04391373753137,26.19272232055664,116850800
2015-12-11,25.971766795399063,26.016859893666684,25.444168600672462,25.518573760986328,187544800
2015-12-14,25.29310501557588,25.40583948226677,24.754234402408738,25.360746383666992,257274800
2015-12-15,25.23899267317512,25.43289609134729,24.880496178576283,24.91206169128418,213292400
2015-12-16,25.042836222258064,25.250267243532736,24.53102246234467,25.10371208190918,224954000
2015-12-17,25.257037584077185,25.308896212934727,24.57161331176757,24.57161331176757,179091200
2015-12-18,24.55582289566044,24.693357365445674,23.856867810785342,23.906471252441406,385813200
2015-12-21,24.18830891790171,24.208602018100272,23.802757216044903,24.199583053588867,190362400
2015-12-22,24.21536177334121,24.28751175720932,24.001165272345258,24.177032470703125,131157600
2015-12-23,24.186049021736263,24.54229030947934,24.17026626697252,24.488178253173828,130629600
2015-12-24,24.576111739027382,24.576111739027382,24.33936869016207,24.357406616210938,54281600
2015-12-28,24.25819738800715,24.28074565347477,23.9402871431691,24.08458709716797,106816800
2015-12-29,24.1161522240276,24.673060656543264,24.09360567910691,24.517486572265625,123724800
2015-12-30,24.4814160775029,24.5084712473463,24.16575924119607,24.197324752807617,100855200
2015-12-31,24.12742538401558,24.13193400474153,23.63364798525828,23.73285484313965,163649200
2016-01-04,23.13536656617872,23.75766128175527,22.997830384109424,23.753150939941406,270597600
2016-01-05,23.84334091401202,23.86588746445505,23.09027546402736,23.157915115356445,223164000
2016-01-06,22.67315403228967,23.08125394699571,22.517581647305203,22.70471954345703,273829600
2016-01-07,22.24927163523591,22.576200859718405,21.741966598506444,21.74647521972656,324377600
2016-01-08,22.21996579516317,22.346227857182512,21.8163761667038,21.861469268798828,283192000
2016-01-11,22.314657152634663,22.334948527801405,21.94714174727492,22.215450286865234,198957600
2016-01-12,22.67089986748918,22.70246537766221,22.285346512877528,22.537872314453125,196616800
2016-01-13,22.61904385892593,22.81520245484089,21.93812842101598,21.958419799804688,249758400
2016-01-14,22.086938192270384,22.655120911036093,21.58639684675493,22.43866920471192,252680400
2016-01-15,21.69010747919335,22.030565999647063,21.50071442899628,21.89979362487793,319335600
2016-01-19,22.18839767456103,22.242509734760187,21.53228227890464,21.79382705688477,212350800
2016-01-20,21.442094252649422,22.13879411984888,21.06330639285927,21.823137283325195,289337600
2016-01-21,21.884018838261724,22.0689033346586,21.40602569743616,21.71266365051269,208646000
2016-01-22,22.237999297531434,22.876076763652687,22.179378615980323,22.86705780029297,263202000
2016-01-25,22.88960743259229,22.891862603783903,22.368774699782414,22.42063331604004,207178000
2016-01-26,22.53111390721268,22.74530873746368,22.111741491608417,22.544641494750977,300308000
2016-01-27,21.654039939872764,21.78706580558781,21.04527269284401,21.063310623168945,533478800
2016-01-28,21.1467310808786,21.31132243592467,20.83107423588885,21.214370727539062,222715200
2016-01-29,21.37220070584501,21.947145462036133,21.27299382328388,21.947145462036133,257666000
2016-02-01,21.750985210044487,21.80509726476864,21.509733554168285,21.7419662475586,163774000
2016-02-02,21.514242919287195,21.65403426236576,21.257208500220127,21.302303314208984,149428800
2016-02-03,21.41955141851708,21.834413483457404,21.21212038604691,21.723934173583984,183857200
2016-02-04,21.73072950888564,22.063967550836807,21.578846044582523,21.898481369018555,185886800
2016-02-05,21.880342806026064,21.971020083414807,21.23880483021804,21.31361198425293,185672400
2016-02-08,21.11186118527786,21.69446054534972,21.09145970080707,21.53804397583008,216085600
2016-02-09,21.37482622276702,21.748869022008886,21.293216821858767,21.533510208129883,177324800
2016-02-10,21.74433936628749,21.84181718886711,21.33175917689785,21.370296478271484,169374400
2016-02-11,21.261480638674737,21.47230464218728,20.989448717950868,21.241077423095703,200298800
2016-02-12,21.352155614340887,21.42242969799724,21.08465853940709,21.30681610107422,161405600
2016-02-16,21.54030854448596,21.95515600260538,21.44736557080993,21.90755081176757,196231600
2016-02-17,21.91434849946308,22.263454917085824,21.796469241466266,22.243053436279297,179452800
2016-02-18,22.40627425792121,22.417609568857365,21.78287020599631,21.821409225463867,156084000
2016-02-19,21.76246606432793,21.93475273827098,21.717128285170748,21.771533966064453,141496800
2016-02-22,21.83274144338526,21.966490840071422,21.744331558086568,21.96195602416992,137123200
2016-02-23,21.853145543375017,21.87581443522661,21.43376499078097,21.46550178527832,127770400
2016-02-24,21.30455044212464,21.848610765619725,21.154932642495577,21.785137176513672,145022800
2016-02-25,21.77381151535535,21.93476295471192,21.592456855207168,21.93476295471192,110330800
2016-02-26,22.03450263155408,22.220390347611303,21.89395443741686,21.96876335144043,115964400
2016-02-29,21.957421562465143,22.26799071029583,21.909816375634232,21.91888427734375,140865200
2016-03-01,22.13651325835009,22.84379244112926,22.084373245235227,22.78938674926757,201628400
2016-03-02,22.7848486992614,22.87099117007269,22.587625731123904,22.83925437927246,132678400
2016-03-03,22.80071887216248,23.05688062631293,22.771247757318044,23.009275436401367,147822800
2016-03-04,23.206492908208507,23.519327680266382,22.979800593217988,23.35157585144043,184220400
2016-03-07,23.211034191665604,23.310779398939523,22.88686399755109,23.09315490722656,143315600
2016-03-08,22.846057846606428,23.06821714064854,22.75991536458328,22.90273094177246,126247600
2016-03-09,22.96620613670517,23.02741405229656,22.73044583679451,22.92313575744629,108806800
2016-03-10,22.98887090754598,23.177024234308025,22.70323807639505,22.93446350097656,134054400
2016-03-11,23.17702760773592,23.18609551015065,23.009275736877065,23.18156242370605,109632800
2016-03-14,23.10221875093738,23.32891110616028,23.072747637862136,23.24049949645996,100304400
2016-03-15,23.56693722237675,23.843502174596225,23.54200092474873,23.70748710632324,160270800
2016-03-16,23.71429452538987,24.099670952955726,23.7097597083921,24.02259635925293,153214000
2016-03-17,23.92058114834464,24.13593996481169,23.79363395852878,23.98405647277832,137682800
2016-03-18,24.10646755890895,24.14273917093432,23.8457726979607,24.01125717163086,176820800
2016-03-21,24.01352814356544,24.40343938307577,23.834440924044944,24.008995056152344,142010800
2016-03-22,23.85937361041647,24.32182628508781,23.850305707439503,24.192611694335938,129777600
2016-03-23,24.13820257886179,24.27195023734985,24.006720598652056,24.05885887145996,102814000
2016-03-24,23.90923872115492,24.086058449993207,23.777756763471285,23.95457649230957,104532000
2016-03-28,24.029395906310253,24.07246801845852,23.81630448350413,23.845775604248047,77645600
2016-03-29,23.7777625319558,24.43517075033608,23.775495123990456,24.410234451293945,124760400
2016-03-30,24.63012329799475,25.03136798224244,24.61878798908748,24.83641242980957,182404400
2016-03-31,24.87269103591645,24.91349573813298,24.68226851573072,24.707204818725582,103553600
2016-04-01,24.65959375818387,24.93615870417239,24.52811177902123,24.93389129638672,103496000
2016-04-04,25.031373946976785,25.43262045636295,24.99736974167742,25.190059661865234,149424800
2016-04-05,24.82508832565507,25.1016533651086,24.80468510773956,24.89309501647949,106314800
2016-04-06,24.988305030062563,25.15832433698267,24.754810395757254,25.153789520263672,105616400
2016-04-07,24.924825622431,25.03137131404998,24.509979895896688,24.60519027709961,127207600
2016-04-08,24.689067885533632,24.8840217407718,24.52131427941791,24.63239479064941,94326800
2016-04-11,24.702672840869106,25.074448264636043,24.67093604100065,24.714006423950195,117630000
2016-04-12,24.786544736323343,25.04950873511771,24.63239557368264,25.035907745361328,108929200
2016-04-13,25.117514925595028,25.466619648378188,25.117514925595028,25.39861297607422,133029200
2016-04-14,25.303406708694705,25.47795909844938,25.2376657041174,25.41221809387207,101895600
2016-04-15,25.414484023705413,25.457556131325564,24.874956757233623,24.902158737182617,187756000
